Appliances,T2,T6
50,18.29,-5.232777778
50,18.23,-5.372222222
40,18.2,-5.488333333
40,18.13333333,-5.591111111
40,18.1,-5.623333333
30,18.03333333,-5.623333333
20,18,-5.684444444
20,17.92666667,-5.752857143
30,17.89,-5.861904762
50,17.82333333,-5.816666667
50,17.79,-5.85
40,17.7225,-5.861111111
50,17.7,-5.745
40,17.7,-5.591666667
40,17.63333333,-5.438888889
50,17.5,-5.238333333
50,17.5,-5.226666667
50,17.5,-5.226666667
30,17.5,-5.125
30,17.39,-4.959444444
20,17.39,-4.663333333
20,17.35666667,-4.549444444
40,17.29,-4.361111111
50,17.29,-4.148888889
50,17.23,-3.902777778
50,17.2,-3.691666667
40,17.2,-3.513333333
80,17.16666667,-3.411111111
40,17.1,-3.482222222
50,17.1,-3.575
340,17.1,-3.545
150,17.1,-3.53
50,17.06666667,-3.45
40,17,-3.4
60,17,-3.411111111
60,17,-3.477222222
60,16.89,-3.684444444
50,16.89,-3.875555556
70,16.89,-3.826666667
60,16.89,-3.667222222
60,16.79,-3.513333333
60,16.79,-3.304444444
350,16.79,-3.1725
360,16.79,-3
80,16.89,-2.933333333
50,16.89,-2.79
60,16.89,-2.73
80,16.96333333,-2.56
50,17,-2.433333333
80,16.89,-2.26
90,16.89,-2.025
90,16.89,-1.826666667
70,16.89,-1.666666667
90,16.89,-1.46
60,16.82333333,-1.133333333
70,16.79,-0.933333333
90,16.79,-0.766666667
70,16.79,-0.566666667
110,16.79,-0.366666667
70,16.79,-0.233333333
70,16.79,-0.033333333
80,16.79,0.166666667
330,16.79,0.233333333
220,16.79,0.35
70,16.79,0.475
60,16.79,0.62
50,16.79,0.95
60,16.79,1.29
80,16.76,1.356666667
70,16.7,1.4175
80,16.76,1.5
70,16.7,1.795
80,16.7,2.09
70,16.7,2.19
80,16.7,2.29
50,16.7,2.29
40,16.7,2.29
30,16.7,2.26
50,16.7,2.2
80,16.6,2.245
80,16.6,2.23
80,16.6,2.163333333
70,16.6,2.03
90,16.6,2.03
80,16.56666667,2.163333333
80,16.55,2.2
80,16.5,2.2
70,16.5,2.126666667
60,16.5,2.09
50,16.5,2.03
80,16.42666667,1.9
80,16.42666667,1.826666667
60,16.42666667,1.6
70,16.39,1.533333333
340,16.39,1.39
360,16.39,1.323333333
160,16.39,1.2
120,16.39,1.2
90,16.39,1.1
90,16.5,1.1
90,16.5,1.1
80,16.63333333,0.975
170,16.76,0.8
830,16.96,0.8
540,17.2225,0.8
340,17.46333333,0.8
410,17.66333333,0.8
390,17.85666667,0.7
360,18.03333333,0.7
330,18.16666667,0.733333333
210,18.32333333,0.8
100,18.46333333,0.8
160,18.63333333,0.8
390,18.76,0.833333333
440,18.92666667,0.9
400,19,0.9
420,19.13333333,0.9
390,19.2,0.95
410,19.29,0.9
210,19.29,0.9
70,19.39,0.9
60,19.46333333,0.9
50,19.5,0.9
70,19.575,0.833333333
160,19.6,0.9
360,19.6,0.9
150,19.6,0.9
60,19.6,0.833333333
60,19.6,0.9
50,19.56666667,0.833333333
50,19.5,0.8
50,19.5,0.666666667
50,19.42666667,0.6
50,19.35666667,0.6
60,19.29,0.6
50,19.2,0.6
40,19.13333333,0.6
20,19.06666667,0.666666667
30,19,0.666666667
50,18.89,0.6
50,18.82333333,0.666666667
60,18.76,0.633333333
60,18.675,0.7
60,18.6,0.7
40,18.56666667,0.7
60,18.5,0.6
40,18.39,0.666666667
40,18.39,0.7
40,18.29,0.7
30,18.29,0.7
40,18.2,0.7
60,18.2,0.633333333
50,18.1,0.6
50,18.1,0.6
40,18,0.566666667
50,18,0.5
50,17.89,0.466666667
60,17.89,0.4
50,17.89,0.366666667
40,17.82333333,0.366666667
30,17.76,0.3
30,17.745,0.233333333
40,17.7,0.2
50,17.7,0.133333333
50,17.63333333,0.1
60,17.6,0
60,17.6,-0.233333333
50,17.5,-0.5
40,17.5,-0.833333333
50,17.5,-1.263333333
50,17.5,-1.53
60,17.39,-1.766666667
30,17.39,-1.966666667
30,17.35666667,-2.06
50,17.35666667,-1.933333333
50,17.35666667,-1.963333333
50,17.29,-2.09
40,17.29,-2.433333333
60,17.23,-2.56
40,17.2,-2.59
50,17.2,-2.59
40,17.13333333,-2.5
30,17.1,-2.626666667
20,17.1,-2.833333333
20,17,-3.03
40,17,-3.163333333
40,17,-3.23
40,16.92666667,-3.23
50,16.89,-3.29
60,16.89,-3.29
60,16.89,-3.29
60,16.89,-3.29
50,16.79,-3.163333333
40,16.79,-3.03
30,16.82333333,-2.9
50,16.82333333,-2.766666667
70,16.89,-2.545
60,16.89,-2.223333333
60,17,-1.963333333
60,17,-1.633333333
60,17,-1.36
60,17.1,-1.066666667
50,17.16666667,-0.8
50,17.2,-0.466666667
40,17.2,-0.266666667
50,17.2,0.033333333
50,17.26,0.233333333
60,17.29,0.433333333
60,17.29,0.633333333
50,17.29,0.8
50,17.29,0.933333333
50,17.29,1.163333333
50,17.29,1.4725
50,17.29,1.726666667
290,17.29,2.066666667
360,17.29,2.333333333
230,17.29,2.53
60,17.29,2.663333333
70,17.32333333,2.933333333
70,17.39,3
80,17.53333333,3.126666667
60,17.66666667,3.2
60,17.82333333,3.29
40,17.89,3.363333333
50,18.03333333,3.4
50,18.16666667,3.4
40,18.42666667,3.326666667
40,18.56666667,3.466666667
40,18.82333333,3.5
50,18.96333333,3.363333333
40,19.13333333,3.23
50,19.2,3.026666667
40,19.23,2.826666667
40,19.29,2.43
40,19.26,2.23
40,19.2,1.8
50,19.2,1.46
40,19.1,0.9
20,19.1,0.566666667
20,19,0.2
30,19,-0.133333333
50,18.96333333,-0.466666667
70,18.82333333,-0.8
90,18.79,-1
110,18.79,-1.1
200,18.56333333,-1.326666667
430,18.29,-1.533333333
1070,18.42666667,-1.6
890,18.56666667,-1.73
590,18.7,-1.79
100,18.7,-1.863333333
100,18.82333333,-1.79
120,18.96333333,-1.9
150,19.13333333,-1.966666667
120,19.2,-2
120,19.29,-2
160,19.29,-1.863333333
480,19.35666667,-1.79
460,19.39,-1.633333333
360,19.39,-1.5
330,19.42666667,-1.245
310,19.56666667,-1.2
250,19.63333333,-1.2
220,19.7,-1.323333333
90,19.73,-1.463333333
80,19.85666667,-1.663333333
80,19.92666667,-1.863333333
70,20,-2.03
50,20.03333333,-2.163333333
50,20.1,-2.29
40,20.06666667,-2.23
40,20.06666667,-2.09
40,20,-2.09
30,20,-2.163333333
50,19.96333333,-2.03
50,19.865,-1.9
40,19.79,-1.8725
50,19.7,-1.79
40,19.7,-1.7
40,19.6,-1.7
40,19.53333333,-1.6
40,19.46333333,-1.6
50,19.39,-1.633333333
30,19.29,-1.7
30,19.23,-1.826666667
20,19.16666667,-1.9
40,19.1,-2
40,19.06666667,-2
50,19,-1.9
40,18.89,-1.766666667
50,18.82333333,-1.76
50,18.79,-1.7225
40,18.73,-1.79
40,18.7,-1.863333333
30,18.625,-1.863333333
20,18.6,-1.963333333
30,18.5,-2.163333333
30,18.5,-2.26
40,18.39,-2.2
50,18.39,-2.163333333
40,18.29,-2.09
50,18.29,-2.09
30,18.2,-2.09
40,18.2,-2.03
40,18.2,-2.09
50,18.13333333,-2
40,18.1,-2
20,18.03333333,-1.845
20,18,-1.7
30,18,-1.633333333
40,17.96333333,-1.633333333
40,17.89,-1.633333333
50,17.89,-1.7
50,17.865,-1.7
40,17.79,-1.7
50,17.79,-1.76
40,17.79,-1.826666667
40,17.7,-1.9
30,17.7,-2
30,17.6,-2.06
20,17.6,-2.126666667
30,17.6,-2.126666667
70,17.6,-1.95
50,17.6,-1.76
60,17.53333333,-1.633333333
40,17.5,-1.6
40,17.5,-1.6
40,17.5,-1.566666667
60,17.5,-1.426666667
50,17.39,-1.133333333
30,17.39,-0.933333333
80,17.39,-0.866666667
340,17.365,-0.733333333
50,17.35666667,-0.6
50,17.29,-0.533333333
60,17.29,-0.4
60,17.29,-0.4
60,17.29,-0.266666667
60,17.29,-0.075
50,17.29,0.233333333
60,17.29,0.466666667
30,17.29,0.733333333
30,17.29,0.966666667
30,17.29,1.226666667
340,17.39,1.633333333
400,17.39,1.76
70,17.39,1.933333333
50,17.39,2.06
40,17.42666667,2.36
40,17.5,2.56
40,17.5,2.766666667
40,17.42666667,2.966666667
30,17.42666667,3.156666667
30,17.42666667,3.363333333
20,17.5,3.545
30,17.5,3.73
40,17.5,3.863333333
50,17.42666667,4.063333333
40,17.5,4.263333333
40,17.5,4.433333333
50,17.5,4.5
50,17.39,4.59
40,17.39,4.59
30,17.39,4.59
20,17.39,4.59
20,17.39,4.59
20,17.39,4.656666667
40,17.29,4.8
50,17.29,4.8
50,17.29,4.69
40,17.29,4.69
40,17.29,4.595
40,17.26,4.466666667
40,17.2,4.333333333
40,17.2,4.19
20,17.13333333,4.123333333
30,17.2,4.09
20,17.2,4.03
40,17.1,4
40,17.1,3.933333333
40,17.1,3.9
40,17.1,3.9
40,17.1,3.79
40,17.1,3.79
50,17,3.79
50,17,3.79
20,17,3.79
20,17,3.79
20,17,3.845
30,17,3.933333333
40,17,4
40,16.89,4
50,16.89,4
40,16.89,4
50,16.89,3.933333333
40,16.89,3.9
30,16.89,3.9
20,16.85666667,3.79
20,16.79,3.73
20,16.82333333,3.7
50,16.82333333,3.7
50,16.79,3.663333333
40,16.79,3.59
40,16.79,3.7
40,16.79,3.7
40,16.76,3.7
40,16.7,3.7
30,16.745,3.76
20,16.7,3.79
30,16.7,3.863333333
30,16.7,3.933333333
40,16.7,4
40,16.7,4.09
40,16.7,4.09
40,16.7,4.123333333
40,16.7,4.19
50,16.6,4.19
40,16.6,4.263333333
20,16.6,4.333333333
20,16.6,4.4
20,16.6,4.5
40,16.6,4.5
40,16.6,4.56
50,16.6,4.623333333
40,16.6,4.763333333
50,16.6,4.833333333
40,16.6,4.9
40,16.6,4.933333333
20,16.53333333,5.06
20,16.56666667,5.123333333
20,16.5,5.263333333
30,16.5,5.333333333
50,16.5,5.466666667
50,16.5,5.5
40,16.5,5.5
40,16.5,5.59
40,16.5,5.59
40,16.5,5.59
30,16.5,5.5225
20,16.5,5.5
30,16.5,5.5
30,16.5,5.5
40,16.42666667,5.53
40,16.46333333,5.59
50,16.4175,5.623333333
40,16.42666667,5.69
40,16.5,5.69
30,16.5,5.623333333
50,16.39,5.5
20,16.39,5.5
20,16.39,5.59
20,16.39,5.656666667
40,16.39,5.726666667
40,16.39,5.866666667
50,16.39,5.933333333
40,16.39,6.1425
40,16.39,6.263333333
50,16.39,6.3
50,16.35666667,6.366666667
10,16.29,6.4
20,16.35666667,6.466666667
20,16.29,6.59
40,16.29,6.59
40,16.29,6.366666667
40,16.29,6.226666667
50,16.29,6.226666667
50,16.29,6.3
40,16.29,6.3
40,16.29,6.3
20,16.29,6.093333333
20,16.29,5.76
40,16.23,5.69
120,16.29,5.615
160,16.26,5.656666667
220,16.2,5.833333333
130,16.2,5.833333333
210,16.2,5.69
140,16.2,5.623333333
130,16.2,5.69
190,16.2,5.69
130,16.2,5.933333333
120,16.2,6.06
120,16.2,6.226666667
120,16.2,6.366666667
200,16.2,6.433333333
120,16.2,6.626666667
110,16.2,6.8
120,16.2,6.8
130,16.2,6.9
130,16.2,6.9975
170,16.2,7.156666667
110,16.2,7.226666667
140,16.2,7.433333333
110,16.2,7.53
120,16.2,7.53
110,16.2,7.53
110,16.2,7.656666667
250,16.2,7.866666667
250,16.2,8.126666667
100,16.2,8.3
120,16.2,8.3
120,16.2,8.46
140,16.2,8.6
190,16.2,8.63
150,16.2,8.69
150,16.2,8.726666667
150,16.2,8.86
150,16.2,8.845
140,16.2,8.89
130,16.2,8.89
180,16.2,8.733333333
280,16.2,8.533333333
170,16.2,8.323333333
130,16.2,8.063333333
80,16.13333333,8
80,16.1,7.933333333
70,16.1,7.763333333
80,16.1,7.623333333
60,16.1,7.5
40,16.1,7.433333333
50,16.1,7.3
70,16.1,7.3
80,16.1,7.263333333
120,16.1,7.19
120,16.1,7.19
420,16.1,7.19
410,16.1,7.19
240,16.1,6.933333333
220,16.1,6.66
60,16.1,6.366666667
70,16.1,6.226666667
90,16.1,6.226666667
110,16.13333333,6.3
90,16.2,6.4
100,16.42666667,6.466666667
90,16.56666667,6.5
90,16.82333333,6.5
90,16.9975,6.5
70,17.16666667,6.5
70,17.32333333,6.5
80,17.46333333,6.433333333
100,17.66333333,6.295
100,17.85666667,5.966666667
90,18,5.9
110,18.13333333,5.8
110,18.23,5.866666667
110,18.35666667,5.933333333
110,18.53333333,6
100,18.6,5.966666667
80,18.7,5.9
90,18.76,5.763333333
100,18.82333333,5.763333333
110,18.89,5.69
100,18.92666667,5.69
100,19,5.69
90,19,5.69
70,19,5.69
70,19,5.69
60,19,5.69
50,19,5.69
50,18.96333333,5.623333333
60,18.89,5.56
80,18.79,5.5
70,18.79,5.466666667
80,18.7,5.4
80,18.7,5.4
60,18.6,5.466666667
40,18.53333333,5.5
40,18.46333333,5.5
20,18.39,5.5
20,18.35666667,5.5
30,18.29,5.59
50,18.2,5.59
40,18.2,5.59
50,18.1,5.59
40,18.1,5.64
40,18,5.69
40,17.96333333,5.69
50,17.89,5.59
30,17.79,5.59
30,17.79,5.623333333
20,17.76,5.69
20,17.7,5.763333333
40,17.7,5.763333333
40,17.63333333,5.69
50,17.6,5.69
40,17.6,5.763333333
50,17.5,5.763333333
50,17.5,5.9
40,17.39,5.9
20,17.39,6
30,17.39,6.06
20,17.39,6.09
30,17.29,6.226666667
40,17.29,6.3
50,17.29,6.4
50,17.2,6.466666667
40,17.2,6.5
40,17.2,6.5
40,17.2,6.5
40,17.1,6.5
30,17.1,6.4
20,17.1,6.4
30,17.1,6.4
30,17.1,6.4
40,17.03333333,6.4
40,17,6.333333333
50,17,6.263333333
40,17,6.123333333
40,16.92666667,6
40,16.89,6
50,16.89,6
40,16.89,6
220,16.89,6
360,16.89,6.09
360,16.79,6.09
590,16.85666667,6.09
850,16.92666667,6.09
690,17,6.19
800,17.13333333,6.19
710,17.2,6.226666667
680,17.32333333,6.3
290,17.46333333,6.333333333
190,17.53333333,6.4
120,17.6,6.4
140,17.63333333,6.4
260,17.7,6.5
310,17.79,6.5225
230,17.79,6.59
180,17.92666667,6.59
320,18,6.59
620,18.1,6.69
620,18.1975,6.69
530,18.35666667,6.8
180,18.5,6.866666667
180,18.5,6.933333333
120,18.53333333,7.06
140,18.6,7.09
100,18.73,7.156666667
120,18.79,7.226666667
100,18.92666667,7.366666667
130,19.06666667,7.433333333
270,19.13333333,7.56
520,19.26,7.726666667
580,19.32333333,7.875
520,19.46333333,7.9
350,19.53333333,8
340,19.6,8.066666667
330,19.73,8.19
290,19.79,8.19
300,19.92666667,8.3
280,20.1,8.3
220,20.32666667,8.3
90,20.46,8.3
90,20.6,8.39
100,20.7,8.39
90,20.7,8.39
80,20.73,8.39
80,20.79,8.5
80,20.79,8.5
90,20.79,8.39
90,20.79,8.463333333
90,20.79,8.39
80,20.82333333,8.39
70,20.89,8.33
50,20.89,8.3
60,20.89,8.226666667
40,21,8.19
60,21,8.19
60,21,8.16
140,21,8.1
80,20.89,8.066666667
70,20.89,8
60,20.96333333,8.066666667
70,20.92666667,8
60,21,8
70,21,8
70,20.92666667,7.9
70,21,7.9
60,20.92666667,7.9
40,20.89,7.9
40,20.89,7.9
60,20.92666667,7.9
350,21,7.9
410,21.1,8
80,21.16666667,8
100,21.23,8
80,21.29,8
270,21.39,8.033333333
280,21.39,8.1
90,21.39,8.1
90,21.5,8.1
90,21.5,8.19
90,21.56666667,8.19
80,21.5,8.226666667
70,21.5,8.3
70,21.5,8.19
90,21.5,8.19
100,21.42666667,8.19
90,21.35666667,8.3
280,21.29,8.3
390,21.2,8.3
150,21.13333333,8.3
50,21.06666667,8.3
50,21,8.36
40,20.89,8.39
50,20.82333333,8.39
30,20.85666667,8.39
20,20.73,8.39
40,20.7,8.39
50,20.625,8.39
50,20.53333333,8.39
50,20.5,8.463333333
40,20.5,8.463333333
50,20.39,8.39
50,20.32333333,8.39
50,20.29,8.39
50,20.23,8.39
60,20.2,8.39
50,20.2,8.39
40,20.1,8.39
40,20.1,8.39
20,20.06666667,8.39
30,20,8.39
40,20,8.426666667
50,19.92666667,8.426666667
50,19.89,8.39
60,19.89,8.463333333
40,19.79,8.39
50,19.7225,8.39
50,19.7,8.39
40,19.7,8.39
50,19.63333333,8.39
60,19.66666667,8.3
50,19.6,8.226666667
60,19.6,7.966666667
30,19.53333333,7.76
30,19.5,7.56
20,19.5,7.366666667
40,19.39,7.156666667
50,19.46333333,7.03
50,19.39,6.763333333
60,19.39,6.623333333
50,19.32333333,6.59
40,19.39,6.53
50,19.29,6.466666667
40,19.29,6.26
50,19.26,6.06
40,19.2,6
50,19.2,5.9
60,19.2,5.933333333
30,19.2,6.06
20,19.16666667,6.3
30,19.1,6.3
50,19.1,6.263333333
50,19.1,6.19
40,19.03333333,6.19
60,19.03333333,6.19
50,19,6.333333333
50,19,6.466666667
50,19,6.5
50,19,6.5
40,18.96333333,6.5
50,18.89,6.5
50,18.89,6.53
20,18.89,6.59
40,18.89,6.695
30,18.89,6.933333333
50,18.89,7.06
40,18.89,7.123333333
50,18.89,7.263333333
50,18.92666667,7.4
40,19.06666667,7.466666667
50,19.1,7.726666667
50,19.16666667,7.866666667
60,19.23,8.063333333
50,19.29,8.19
50,19.32333333,8.46
40,19.39,8.733333333
40,19.39,9.063333333
30,19.39,9.263333333
20,19.39,9.533333333
40,19.46333333,9.733333333
50,19.5,9.945
60,19.5,10.16666667
40,19.5,10.36
50,19.5,10.53333333
50,19.5,10.66
40,19.5,10.86666667
50,19.5,11.06666667
60,19.5,11.22666667
50,19.5,11.36
60,19.5,11.6
40,19.5,11.6
50,19.5,11.69
30,19.5,11.76333333
30,19.5,11.8
20,19.5,11.8
40,19.53333333,11.89
60,19.6,11.96333333
50,19.7,12
50,19.7,12
50,19.73,11.945
40,19.79,11.89
50,19.89,11.83
50,19.89,11.8
40,20,11.72666667
60,20.1,11.56666667
50,20.1,11.29333333
50,20,11.03
50,20,10.83
50,20,10.62666667
30,19.92666667,10.42666667
30,19.89,10.16
30,19.82333333,9.96
40,19.79,9.66
60,19.79,9.533333333
50,19.7,9.39
50,19.7,9.39
40,19.7,9.5
50,19.63333333,9.39
40,19.6,9.39
50,19.6,9.16
50,19.5,9.1
50,19.5,8.963333333
60,19.5,8.89
50,19.42666667,8.89
40,19.42666667,8.89
360,19.46333333,8.89
380,19.39,8.89
390,19.39,8.83
390,19.39,8.89
320,19.42666667,8.8
80,19.56666667,8.726666667
70,19.63333333,8.8
80,19.7,8.86
80,19.79,8.89
70,19.85666667,8.795
80,19.92666667,8.69
80,20.06666667,8.66
80,20.13333333,8.66
80,20.2,8.99
60,20.32333333,9.263333333
50,20.39,9.5
40,20.5,9.5
70,20.5,9.63
80,20.56666667,9.763333333
80,20.6,9.89
90,20.6,9.963333333
80,20.7,10.03333333
130,20.7,10.16
370,20.7,10.22666667
370,20.76,10.3
160,20.79,10.42666667
250,20.79,10.36666667
380,20.7,9.995
380,20.7,9.53
100,20.7,9.256666667
40,20.7,9.033333333
30,20.6,9.1
30,20.6,9.1
30,20.56666667,9.16
50,20.5,9.426666667
50,20.5,9.626666667
50,20.4725,9.726666667
50,20.39,9.86
50,20.29,9.89
40,20.29,9.89
50,20.26,9.86
40,20.2,9.8
40,20.2,9.733333333
50,20.2,9.533333333
50,20.1,9.5
50,20.1,9.3675
40,20.06666667,9.063333333
20,20,8.7
20,20,8.293333333
30,19.92666667,7.83
50,19.89,7.69
50,19.89,7.623333333
50,19.85666667,7.763333333
50,19.79,7.933333333
50,19.79,8.066666667
40,19.7675,8.13
40,19.7,8.19
40,19.7,8.19
50,19.7,8.19
50,19.63333333,8.226666667
50,19.7,8.3
50,19.6,8.39
20,19.6,8.39
20,19.56666667,8.463333333
20,19.5,8.39
40,19.5,8.463333333
50,19.5,8.5
50,19.5,8.5
50,19.42666667,8.533333333
50,19.46333333,8.6
40,19.39,8.6
40,19.39,8.66
70,19.39,8.69
380,19.39,8.763333333
190,19.39,8.8
60,19.39,8.86
60,19.29,8.89
40,19.29,8.89
20,19.29,9
20,19.29,9
40,19.29,9.05
40,19.29,9.1
40,19.29,9.16
50,19.29,9.19
50,19.29,9.263333333
40,19.23,9.3
50,19.2,9.36
40,19.2,9.533333333
30,19.2,9.66
50,19.2,9.8
40,19.2,9.86
40,19.2,10.13
50,19.2,10.26333333
30,19.2,10.39
20,19.2,10.39
20,19.2,10.53333333
40,19.2,10.6
40,19.2,10.69
40,19.2,10.8
50,19.2,10.93333333
40,19.2,11.1
50,19.2,11.1
50,19.2,11.13
40,19.2,11.26333333
40,19.2,11.42666667
40,19.2,11.56666667
40,19.2,11.72666667
50,19.2,11.86
50,19.2,12.06333333
30,19.2,12.19
20,19.26,12.19
20,19.2,12.32333333
30,19.2,12.36
40,19.29,12.3
50,19.29,12.1
40,19.29,11.96
50,19.29,11.845
50,19.29,11.62666667
40,19.29,11.42666667
50,19.29,11.26333333
40,19.29,11.13
30,19.29,10.96333333
50,19.29,10.83
40,19.29,10.66
50,19.29,10.53333333
40,19.23,10.36
50,19.2,10.22666667
40,19.2,9.963333333
20,19.2,9.83
20,19.2,9.69
20,19.16666667,9.63
40,19.1,9.463333333
50,19.1,9.39
50,19.1,9.245
50,19.1,9.226666667
40,19.03333333,9.3
40,19.03333333,9.39
40,19,9.39
40,19,9.39
40,19,9.39
50,19,9.426666667
40,18.89,9.5
40,18.89,9.5
20,18.89,9.5
20,18.89,9.5
30,18.89,9.5
20,18.89,9.5
50,18.79,9.566666667
50,18.85666667,9.6
60,18.79,9.533333333
540,18.79,9.39
610,18.79,9.3675
90,18.82333333,9.36
50,18.96333333,9.39
60,19.2,9.39
60,19.26,9.39
70,19.42666667,9.39
70,19.63333333,9.39
60,19.82333333,9.39
70,19.96333333,9.39
40,20.13333333,9.39
40,20.2,9.39
40,20.32333333,9.39
310,20.46333333,9.39
390,20.53333333,9.463333333
380,20.66666667,9.39
370,20.73,9.39
370,20.79,9.533333333
90,20.79,9.6
60,20.79,9.645
50,20.79,9.69
50,20.76,9.69
50,20.7,9.69
40,20.7,9.69
50,20.7,9.726666667
30,20.6,9.726666667
20,20.6,9.69
20,20.56666667,9.69
30,20.5,9.726666667
40,20.42666667,9.726666667
50,20.42666667,9.8
50,20.35666667,9.8
40,20.29,9.8
40,20.26,9.8
40,20.2,9.83
40,20.2,9.89
40,20.13333333,9.89
40,20.1,9.89
20,20.03333333,9.963333333
30,20,10
20,19.9725,10
40,19.89,10.06666667
40,19.85666667,9.926666667
40,19.79,9.926666667
40,19.79,10
50,19.79,10
50,19.7,10
40,19.7,10.06666667
40,19.7,10
30,19.7,10
20,19.63333333,9.926666667
20,19.63333333,9.86
20,19.6,9.8
50,19.6,9.89
50,19.56666667,9.9725
40,19.5,10.06666667
40,19.5,10.03333333
50,19.5,10.1
40,19.39,10.13
40,19.39,10.26333333
40,19.39,10.22666667
20,19.39,10.3
60,19.32333333,10.3
20,19.29,10.3
40,19.29,10.16
110,19.29,10.03333333
310,19.29,9.763333333
50,19.26,9.69
60,19.2,9.6
60,19.2,9.533333333
60,19.2,9.5
60,19.2,9.566666667
60,19.2,9.69
60,19.2,9.726666667
50,19.2,9.8
60,19.2,9.763333333
40,19.13333333,9.69
50,19.1,9.69
390,19.1,9.63
340,19.1,9.69
40,19.1,9.69
20,19.1,9.69
20,19.1,9.69
20,19.1,9.83
30,19,9.89
40,19,10.03333333
50,19,10.16
50,19,10.19
40,19,10.26333333
40,19,10.42666667
40,19,10.575
40,19,10.66
40,19,10.72666667
40,19,10.86
30,19,11
30,18.92666667,11.06666667
30,18.89,11.13
20,18.9175,11.26333333
40,18.92666667,11.3
40,18.89,11.3
40,18.89,11.39
40,18.89,11.39
50,18.89,11.42666667
40,18.89,11.5
60,18.89,11.5
40,18.89,11.5
30,18.89,11.5
40,18.89,11.56666667
40,18.89,11.69
40,18.89,11.69
30,18.89,11.63
20,18.79,11.6
30,18.79,11.6
20,18.79,11.53333333
50,18.79,11.53333333
40,18.79,11.5
30,18.79,11.42666667
50,18.79,11.39
40,18.79,11.33
40,18.79,11.3
50,18.76,11.3
40,18.7,11.19
40,18.7,11.19
40,18.7,10.86
40,18.7,10.72666667
30,18.7,10.53
30,18.7,10.295
20,18.7,10.19
30,18.7,10.19
40,18.7,10.19
40,18.7,10.26333333
50,18.7,10.19
40,18.66666667,10.16
40,18.66666667,10.03333333
40,18.63333333,9.89
40,18.7,9.83
50,18.65,9.8
40,18.6,9.8
30,18.6,9.8
40,18.6,9.8
30,18.6,9.69
20,18.6,9.69
20,18.53333333,9.66
30,18.6,9.6
40,18.6,9.6
40,18.6,9.6
50,18.53333333,9.6
30,18.5,9.6
40,18.5,9.6
40,18.5,9.6
50,18.5,9.6
40,18.5,9.6
50,18.5,9.6
40,18.5,9.6
40,18.5,9.6
40,18.5,9.6
30,18.5,9.6
30,18.5,9.69
20,18.5,9.69
30,18.5,9.69
20,18.5,9.763333333
50,18.5,9.8
40,18.5,9.8
40,18.5,9.8
40,18.39,9.8
40,18.39,9.8
40,18.46333333,9.8
50,18.46333333,9.8
50,18.39,9.8
40,18.39,9.8
40,18.39,9.8
40,18.39,9.726666667
20,18.39,9.69
20,18.39,9.63
30,18.39,9.566666667
30,18.39,9.5
50,18.39,9.39
50,18.39,9.33
30,18.39,9.16
40,18.35666667,9.075
50,18.35666667,9
30,18.32333333,8.86
50,18.39,8.726666667
50,18.39,8.6
40,18.39,8.533333333
40,18.35666667,8.36
40,18.29,8.3
30,18.35666667,8.226666667
10,18.29,8.226666667
20,18.29,8.1
30,18.29,8.033333333
50,18.26,7.83
50,18.2,7.69
40,18.245,7.466666667
40,18.2,7.333333333
40,18.2,7.3
40,18.16666667,7.226666667
40,18.16666667,7.245
40,18.1,7.19
50,18.1,7.063333333
40,18.16666667,6.83
40,18.1,6.623333333
20,18.1,6.433333333
20,18.1,6.56
20,18.1,6.656666667
40,18.1,6.396666667
50,18.1,6.263333333
40,18.1,5.996666667
40,18.06666667,5.493333333
40,18,5.226666667
40,18,4.933333333
30,18,4.726666667
40,18,4.433333333
50,18,4.16
30,18,3.8
40,17.89,3.56
10,17.89,3.433333333
20,17.89,3.29
40,17.89,3.29
40,17.89,3.26
40,17.89,3.2
50,17.89,3.2
50,17.89,3.2
40,17.89,3.29
40,17.89,3.363333333
40,17.92666667,3.433333333
40,18,3.56
30,18.03333333,3.8
20,18.1,4.2
20,18.2,4.53
30,18.2,4.7725
50,18.245,4.966666667
40,18.29,5.063333333
40,18.29,5.33
40,18.29,5.623333333
50,18.29,5.763333333
40,18.39,5.933333333
40,18.39,6.06
50,18.39,6.19
50,18.39,6.19
40,18.39,6.3
30,18.39,6.3
10,18.39,6.4
20,18.46333333,6.4
30,18.5,6.4
50,18.5,6.4
50,18.5,6.623333333
40,18.5,6.745
50,18.5,6.69
40,18.5,6.69
40,18.5,6.69
40,18.5,6.56
40,18.5,6.56
50,18.5,6.69
50,18.5,6.69
20,18.6,6.69
20,18.6,6.623333333
20,18.7,6.5
20,18.7,6.5
40,18.73,6.4
50,18.79,6.4
50,18.82333333,6.19
40,18.82333333,6.19
50,18.89,6.156666667
30,18.89,5.895
40,18.85666667,5.623333333
40,18.79,5.396666667
40,18.79,4.996666667
40,18.79,4.526666667
50,18.7,4.193333333
50,18.7,3.723333333
30,18.7,3.39
20,18.6,2.93
20,18.6,2.73
20,18.53333333,2.466666667
50,18.53333333,2.266666667
40,18.5,2
50,18.5,1.933333333
50,18.46333333,1.966666667
40,18.39,1.9
40,18.39,1.76
40,18.39,1.6
40,18.35666667,1.5
30,18.29,1.356666667
20,18.29,1.29
20,18.29,1.2
30,18.2,1.2
40,18.2,1.1
40,18.2,1.1
